% Model:              surface_mount_package.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 26 2026, 01:45
% Dimension:          3
% Nodes:              4419
% Expressions:        1
% Description:        Temperature
% Length unit:        mm
% X                       Y                        Z                        T (K)
2.9791148278026953        -2.564582699473657       -1.053888134672127       303.55093551371624
2.9750000000000005        -2.6900000000000004      -0.9                     303.67644350914907
3.2631672650399506        -2.3316179827700387      -1.3689707291396362      303.4580599704138
3.038020476822299         -2.825709967739418       -1.0659511220524809      303.5695662725185
2.9750000000000005        -2.8500000000000005      -0.9                     303.676048502555
3.0785199092113915        -3.0020850440308453      -0.9                     303.54666982719885
2.7611760116634705        -2.74824080607726        -0.9                     303.5878097287787
2.318998456053593         -2.813021630219597       -0.9                     303.76069291287865
2.588654723808216         -2.8949619221119995      -0.9                     303.6149984322389
2.4786678297105484        -2.7448946280451585      -1.125331105623903       303.6576078064564
2.2021868259016832        -2.0169852035198046      -1.399999999999996       303.6422378544766
2.4843914719538875        -2.148240278061176       -1.6499999999999964      303.5781156676249
2.6397629116449437        -1.7483579481395175      -1.8999999999999997      303.5027320096915
4.529113220180701         -3.045459522236878       -1.3996692395987247      303.3075949147567
4.29432284758269          -2.5762889609810737      -1.9                     303.3160919954444
4.124673316813111         -2.8795795819923056      -1.3849641119996963      303.348691721255
4.186759107094041         -3.146917482317157       -1.2302531357190998      303.3393403554738
3.297722635497208         -2.9139354613523842      -1.2623745225750236      303.48151342217693
3.2731848166267525        -3.0627673450845982      -0.9                     303.4948599752988
3.769438046817119         -2.773649397275904       -1.430963386584918       303.39025932552795
3.504281495324714         -2.5337031304666784      -1.4000000000000035      303.42875214562804
3.7006925331383442        -2.532472434976974       -1.9                     303.37933354290675
5.237031477920283         -3.2672438691623844      -1.9                     303.2424994329228
4.9578235794414205        -3.6142923457677227      -0.9                     303.25657668500395
4.745890846985424         -3.4311323163722407      -1.290864973811152       303.2795857136944
4.608700716880643         -3.260191036621127       -1.9                     303.2849438163889
6.170936070852866         -3.796810160627985       -1.9                     303.1990624282252
5.221216609073981         -3.8406795091019412      -1.3943119517543803      303.24047752519175
6.74193484048211          -4.071278184418887       -0.9                     303.1836809867126
5.909689448598199         -3.8586322640217707      -0.9                     303.2072258042529
6.909765679574939         -5                       -1.9                     303.1767049015232
3.502932277959246         -3.2734653843710415      -1.1500000000000048      303.42103571051035
3.338333868050798         -3.2938264383368625      -0.9                     303.4409211613599
3.7762453528618267        -3.175860626414711       -1.4068255735137276      303.3819677085733
3.3944169006957874        -3.1388173733637696      -1.35426348681255        303.4423180156718
4.230008429456189         -3.450754820905289       -1.252694907851638       303.32302235417313
4.452409943835742         -3.5579029940751483      -0.9                     303.2951928712932
4.624785858859913         -4.058470566911959       -0.9                     303.2681339119195
5.241942724319923         -4.211517656300002       -0.9                     303.23083085872804
5.6882754333298555        -5                       -0.9                     303.2049929124939
3.819570658710587         -3.5399901469404567      -1.3914550499131297      303.3618733012897
3.623379203704312         -3.4635515244376185      -0.9                     303.3845846702325
3.941884108420812         -3.7114142100739493      -0.9                     303.33542916653
3.168121995090765         -3.325700332265234       -1.1500000000000026      303.4700807001856
3.021904058759525         -3.116765021643339       -1.1189216851713772      303.5183393661236
2.8215296672747794        -3.0615403258912304      -0.9                     303.5532735643355
3.07956280253473          -3.2650740579092457      -0.9                     303.4859806988274
-0.7063501242188372       1.8974708062055656       -0.9                     304.09044100414025
-1.9113246617025714       3.335745819086468        -0.9000000000000002      304.0616659308225
-1.9755387215632516       3.2754373089291384       -1.1500000000000037      304.1123142268323
-1.7782911917113493       3.0729763645480817       -0.9                     304.27431104576647
-2.033607613504398        3.058323157759117        -0.9000000000000001      304.3109792908404
-2.234223233363213        3.2364787625494857       -0.8999999999999999      304.12948045547313
-2.253883518962376        3.6871487976412722       -0.9                     303.9182190228953
-1.3785442548936118       5                        -1.9                     303.6004399307608
-1.6054471066487919       4.199350841467652        -1.4472809955940025      303.7500844326641
-1.8693813200240683       4.07832547538241         -0.8999999999999999      303.7729784211093
-1.8022822140810728       5                        -0.9                     303.6206663486783
-2.2697663647695534       2.797499091688928        -0.9000000000000001      304.44939022896955
-2.347994967287452        2.609884665505345        -0.9                     304.4194456920668
-1.9970829630605171       2.4595093664429815       -0.9                     304.4694128966563
-1.7049999999999992       2.8500000000000005       -0.9                     305.08041744915243
-1.6630544342866638       2.9254224394930177       -1.1499999999999997      304.3020712190291
-1.7049999999999992       2.6900000000000004       -0.9                     305.08262461490364
-1.9426597137595414       2.9431497150269452       -1.1499999999999937      304.3643738148069
-1.9049999999999994       2.850000000000001        -0.9000000000000002      305.08240222737294
-2.2869381307512247       2.982387353657917        -0.9                     304.3038759455621
-2.4544497307165147       3.067233818829551        -0.9                     304.2175370152268
-2.26574802731902         3.059852501785847        -1.0900301406039765      304.2524314991878
-2.5038129707016292       2.835042987597383        -0.8999999999999999      304.32925719470893
-2.1411059573502724       2.845669745586133        -1.0972527359189335      304.4378709143118
-1.7168542097632864       3.3143958553087955       -1.4000000000000001      304.0413081574944
-1.8834569774624783       3.6495811924260058       -1.3624121749277096      303.92672403907756
-1.9864383941719599       3.174336931175918        -1.3395689721200967      304.1413629677551
-1.545211799094637        3.8786498470250446       -1.9                     303.79577083696074
-1.5080205832164766       2.6069994298592936       -1.1499999999999961      304.31002453267797
-1.5798847026249947       2.484809773985143        -0.9                     304.3438252692081
-1.8252306531019504       2.707983176099293        -1.0690737736448017      304.56286306783744
-1.7933594202404723       2.4534624954718467       -0.9                     304.41440272507594
-1.94342131490012         2.612784832886745        -1.1475475369095829      304.46198415412005
-2.1954514284740125       2.6357427683083867       -1.1433673416766459      304.43814693241364
-1.4361564638079503       2.7291890857334415       -1.3999999999999984      304.20991014004363
-1.1899977505424073       3.2627386780487697       -1.9                     303.94522498772375
-1.7358338795117023       2.4434023368816145       -1.149999999999999       304.38138041089763
-1.1532486430002873       2.1859602216573255       -1.1499999999999964      304.2230043138443
-1.381717883797241        2.2057791711756036       -0.9                     304.2428753110403
-1.5322360649251856       2.2690776106847634       -1.1499999999999968      304.302177997054
-1.6450320291292708       2.195404475852869        -0.9                     304.3078724158535
-2.237424660371115        2.422992886136707        -0.9                     304.4328741922455
-1.180467933005642        2.4476651789362474       -1.3999999999999984      304.20453612666705
-0.9844643385606413       2.557854762874525        -1.9                     304.07457284827336
-0.9247794022033337       2.1661412721390536       -1.3999999999999986      304.1671698497786
1.4643373513484597        -0.34074178094406316     -1.9                     303.6226021595566
0.8065579880324997        -0.6064579411935834      -0.9                     303.8194413097735
0.4910339824326431        1.5445230475754723       -1.3533966537548356      303.8139413698398
0.7105130624235798        0.5943665867806955       -1.9                     303.7382408741569
0.37119615850570087       1.34234079093947         -0.9000000000000001      303.8074167288292
0.4985104141435945        1.2406187985350914       -1.9000000000000001      303.77257759092294
-0.6023693090801584       1.9258683713670555       -1.3999999999999988      304.0868512329464
-0.45492574516623874      1.6486741117241244       -0.9                     304.01482400934515
-0.10499268674771978      1.7225168294660036       -1.9                     303.91686555191734
-0.732014268358606        2.01005521131557         -1.9                     304.0586465786877
-0.3133139146301572       1.6145775376475173       -1.3046943293247208      304.00748348821793
-1.1185342223380834       1.8760063971613903       -0.9000000000000002      304.1833448699203
0.34008985529446667       0.3817662454929054       -0.9                     303.8545176277394
-0.2487779990841017       1.2075484970030657       -0.9                     303.96727354758644
-0.7709115182715657       1.4244946385133797       -0.9                     304.1103964549751
0.5302515230988205        -2.2350058379250894      -0.9                     304.3031334857936
0.2994923224411514        -2.095596164127662       -0.9                     304.34729076676683
0.4792927220388722        -2.1671105737927383      -1.149999999999999       304.31502968737374
0.33526954571806256       -2.4383208440415167      -0.9                     304.49998742745
0.7710276502734197        -2.23186289024845        -0.9                     304.19686644613023
0.6375400300639722        -1.9077952307297048      -0.9000000000000001      304.1283980758198
1.0134901543828767        -1.924354650391318       -0.9                     303.9766105247569
0.8550211489432464        -1.7129273009040347      -1.3999999999999981      304.0142488790541
0.33943121657113995       -1.6260410292140222      -0.9                     304.18818034072535
0.38065864558628215       -1.1610376772239475      -0.9                     304.0669457863172
-0.06881089341426172      -1.3444738249082206      -0.9                     304.3346795521085
0.3943799641071226        -1.2824265655836806      -1.3073271147945587      304.12125179598564
0.06135857297964709       -0.6952379985717201      -0.9                     304.12064320954374
0.9220766209957931        -1.1329518348730616      -1.9                     303.8536023241113
-0.5218995130437936       -1.996384507967241       -1.1357183257918542      304.89566643233854
-0.6038439959711468       -2.1932992595240393      -0.9                     305.00506029423576
-0.2631909782298507       -2.2094777762514255      -0.9                     304.7358933570622
-0.42192374236669394      -1.7595493313431163      -0.9000000000000001      304.68695579010324
-0.02163738625544953      -1.9612923305462373      -0.8999999999999999      304.4785637004921
-0.5028568782128868       -2.4744937443568045      -0.9                     305.1524229776701
-0.3320517222152478       -2.3584153032064616      -1.1500000000000035      304.89526289728457
-0.21504575098615855      -2.52397452890457        -0.9                     304.85674870696863
0.09210408161521677       -2.3965326072072544      -0.9                     304.56596094116543
0.035625150750612046      -2.201910923536496       -1.1401228989620213      304.5574102874771
-0.1443791040197637       -1.4956753234954734      -1.2810485740942341      304.4672013122652
0.3357894738672055        -1.9172830162448276      -1.3142922794117629      304.30300070298495
0.16375368936554957       -1.345033552911961       -1.8999999999999997      304.2045785765097
-0.43499999999999917      -2.6900000000000004      -0.9                     306.02886636062357
-0.3362323289372547       -2.622752994840376       -1.1499999999999932      305.0255423761325
-0.22044221704195843      -2.7928495776822033      -0.9                     304.9574717383325
-0.022171109978965653     -2.675072118597523       -0.9                     304.7173660978846
1.9937153433489925        -3.0270882188835273      -0.8999999999999999      303.87786942967836
2.1632422976746417        -2.954792154555303       -1.1499999999999975      303.7834058645097
2.212736174920133         -3.085290504284628       -0.9                     303.7393925633077
2.104903327836785         -2.6766461604503755      -1.2749999999999972      303.7787042147868
1.5943982914020385        -2.458167561069523       -0.9                     303.91844222487777
1.6965441017543867        -2.507618512180933       -1.1499999999999995      303.9067135355315
1.705                     -2.6900000000000004      -0.9                     304.29470578130434
1.5540345248299037        -2.154411377478998       -0.9                     303.8382129979901
1.7979709450480865        -2.735007564585547       -1.1499999999999981      303.9423275207267
1.929357784804792         -2.8774622509320253      -1.099409833003293       303.934794043781
1.4900979953322917        -2.747804632749118       -0.9                     304.01188717525423
1.705                     -2.8500000000000005      -0.9                     304.29348418772025
1.8128359573191055        -2.9678790062125984      -0.9                     303.9983717709979
1.7005503862841718        -2.228118372251124       -1.3587338775357498      303.8138719751433
2.0465643579989283        -2.398500166345448       -1.3999999999999975      303.7376166828619
1.9517248428730753        -1.8965033788876449      -1.9                     303.66098678439
0.6350000000000007        -2.690000000000001       -0.9000000000000002      305.27133694222994
0.6529666825944207        -2.767961406229914       -0.9000000000000002      305.27068600739045
0.4350000000000005        -2.6900000000000004      -0.9                     305.2701292525884
0.5357859233612443        -2.7803314126408845      -1.0117069661916032      304.85337841324304
0.6350000000000007        -2.850000000000001       -0.9000000000000002      305.26973581323267
0.4350000000000005        -2.8500000000000005      -0.9                     305.26854969299944
0.693549667889804         -2.6777662782422023      -1.1573687143794897      304.4925301143223
0.8350000000000009        -2.6900000000000004      -0.9                     305.2692781451428
0.793362380135028         -2.505075299330013       -0.9                     304.42882704767686
0.5834494686716694        -2.4647226336180976      -0.9                     304.47854157431317
0.8350000000000009        -2.8500000000000005      -0.9                     305.2661758287755
1.0651642915690878        -2.5412925762198357      -0.9                     304.1844337835269
1.2366707306367521        -2.6828041920865204      -0.9                     304.08485615104547
1.0596741539441115        -2.8190863321744644      -0.9                     304.272366964149
1.0410587931308681        -2.5514533549116103      -1.100433130700605       304.19868741854947
1.345811852450432         -2.421530709919865       -0.9                     303.9740488981949
1.0368183117954834        -2.3057622410793694      -0.9                     304.0933619503021
0.7312714292172242        -2.3867172049079373      -1.0891471763302296      304.3234241741748
0.8044673045379948        -2.159150605293245       -1.1652641859709987      304.15971262841714
1.3022160557587696        -2.030965027620605       -0.9000000000000001      303.8920690146246
1.1918043338113695        -2.057989522192324       -1.3999999999999981      303.9552483082188
1.3546531601534186        -2.4563071682096123      -1.239119014225787       303.9817580969536
0.6590931216365923        -2.2386249834578207      -1.4000000000000044      304.2342214708339
1.3467903558272474        -1.8102168033052723      -1.9                     303.8179395182223
0.15850803875302413       -2.581890169688123       -1.1500000000000021      304.6208628432651
0.22384873359826907       -2.72778174194252        -0.9                     304.6597372702743
0.025834983232102093      -2.8364879615222307      -0.9                     304.6956629977655
0.4755362797499595        -2.5786056562239783      -1.1192077320980387      304.56052867749537
2.520014334149905         -2.48961277880241        -1.4273223697194284      303.60947338641745
2.8714798402346253        -2.598488536308063       -1.3086944917186774      303.5457519082504
3.1265185053161715        -2.4095585904416277      -1.9                     303.45787332173416
3.09523560355717          -2.7129667246531692      -1.3891481852344159      303.5039875771952
3.078739029533841         -3.0464472818739483      -1.38104682346024        303.4992699728401
2.645232813644129         -3.0592698479835727      -1.2527101489199826      303.58971257043794
2.4873981518551767        -3.1223331250845803      -0.9                     303.62219546359205
2.3343679840162466        -2.8811167092147967      -1.4047275732029154      303.6744340504484
2.2373501337755277        -2.5911707970761344      -1.6413741265650004      303.6713178869126
2.1769772506661855        -2.2873512470219155      -1.9000000000000001      303.6428681076622
2.585379927148016         -2.4747137223306916      -1.9000000000000001      303.56044407957774
3.935964608708457         -3.2590951100343215      -1.9                     303.3465965698554
3.3735330615216514        -2.995117561404143       -1.9                     303.4241694293206
4.9083766162630535        -4.185851416030311       -1.9                     303.2480665565102
4.201137704033243         -3.8483996677955115      -1.9000000000000001      303.30473333951693
5.419517745236735         -5                       -1.9                     303.2141329794235
2.1678979710338897        -3.1257428136732495      -1.2059817556720136      303.7304297112806
1.8436794050663325        -3.149948070136529       -1.1499999999999944      303.83503604803985
1.8276639773623575        -3.151215764126123       -0.9                     303.8449352817377
1.5850916223219           -3.0363341199813823      -0.9                     303.93991228869345
2.0453918249200207        -3.2963096106177496      -0.9                     303.7294855223674
2.2975956604409027        -3.3339107035842694      -0.9                     303.64607470000993
3.2181427308253947        -3.622750210174113       -0.9                     303.4300959553267
3.0092813844336717        -3.4405819510146154      -1.3522469303013418      303.4847917266098
3.463970017094959         -3.778575268594986       -1.5028626874906648      303.3934036113161
4.107706956170913         -4.228726126315641       -0.9                     303.30247416560536
4.509731963508257         -5                       -0.9                     303.2566259697813
3.5523215352393134        -3.9771469637966708      -0.9                     303.3660640545442
2.6544298323875           -3.545586735677171       -0.9                     303.5320341550031
0.6419171978507042        -2.916923029696568       -1.0536737197634591      304.622169919072
0.47046722344982317       -2.8904000926102986      -1.1433181646771315      304.58813986543066
0.4854428393698038        -3.0061159136937583      -0.9                     304.6105328408049
0.7125440239469056        -3.074653711121859       -0.9                     304.4356024098011
-0.5279778029158111       -1.103336980868871       -0.9                     304.56899573644534
-3.148907414532677        3.9343317851188093       -0.9                     303.8900432525722
-2.8299000769878235       3.620764993023889        -0.9                     303.9801663334334
-3.253094954613897        4.074590787617053        -1.280679593729607       303.88159914876536
-2.494877649167914        4.25293115529565         -0.8999999999999999      303.76632656231993
-3.3451163564800623       3.3835606211639133       -0.9                     304.1327393119263
-3.7104916333482483       3.587517796909979        -0.9                     304.0573676156656
-3.009932705255258        5                        -0.9                     303.6769294194409
-2.749793174795105        5                        -1.9                     303.6653177728592
-0.9919004975162994       1.6976645510069588       -1.3114896019638849      304.191313143139
-3.227637596459888        3.0806028613769945       -0.9000000000000001      304.362141703035
-3.0199165651501945       2.9930192672991627       -0.9000000000000001      304.4515675696503
-3.1749999999999994       2.850000000000001        -0.9000000000000002      304.94267949785086
-3.1338103786520186       3.132657800773137        -1.1500000000000012      304.29730500250304
-2.944463087742773        3.220520826074476        -0.9                     304.19501550183156
-2.928895074190111        2.8919572156363555       -1.1690772307726462      304.4141986844568
-2.974999999999999        2.8500000000000005       -0.9                     304.9416473721122
-2.792764306962664        2.7451029256031227       -0.9                     304.46474721198325
-2.7926486405260107       2.9953804503494155       -0.8999999999999999      304.3151906716381
-2.974999999999999        2.6900000000000004       -0.9                     304.943224422682
-3.175                    2.690000000000001        -0.9000000000000002      304.9439053383858
-3.0881623735434123       2.7630415257817695       -1.05625                 304.6337557154832
-3.275                    2.770000000000001        -0.9000000000000001      304.94346315326084
-2.574967266673691        3.300884356205175        -0.9                     304.10004020816217
-2.3649072706781404       3.4110964604539284       -1.2986002604166644      304.05576920612833
-2.3097778848254618       4.050970529190777        -1.9                     303.7998857688366
-3.201324747086831        2.8360830515635493       -1.2125000000000006      304.4902936568377
-2.51713372758453         3.077427231507002        -1.2749999999999992      304.21931144087034
-2.437422487426451        2.7037037368680545       -1.149999999999994       304.3859589993674
-2.6306686646168442       2.5439163647804444       -0.9                     304.4364945088746
-2.5028696113026494       2.446691862588941        -1.1499999999999921      304.460642727765
-2.4573999628145233       2.3914735201112105       -0.9                     304.4410561184336
-2.8360031707481523       2.4919588905624304       -0.9000000000000001      304.5232930701922
-2.71603171835768         2.744054757462756        -1.1235576923076906      304.41796900427283
-2.6641316354680287       2.25369250548291         -0.8999999999999999      304.51887390432313
-1.9311246122560302       2.1887476238749235       -1.1308388397555103      304.40284893434887
-1.9070203634515832       2.1973030079433196       -0.9000000000000001      304.3746257796195
-2.1145533380969677       2.247238444021795        -0.9                     304.4143910657643
-2.2396865098579872       2.2601095241164093       -1.1499999999999988      304.45864081320207
-1.871302863934723        2.8157313896270812       -1.3944852941176435      304.2696136294689
-2.2672671642214315       2.9267634588561227       -1.3999999999999946      304.25347244506
-1.9163997428669157       3.2744213576434285       -1.9                     304.00520132938607
-1.7738633881964443       2.5454541261569217       -1.3999999999999946      304.309164430906
-2.3710320041512625       2.5723644861387167       -1.3999999999999932      304.3815692104464
-2.1115703125849388       2.3617191665804023       -1.399999999999991       304.39557288251376
-1.5416754812664597       2.033718996841727        -1.377976190476189       304.30836152415947
-1.6561175347437036       2.5606177839721673       -1.9                     304.1725268886167
-1.7613123014329335       2.254253089100636        -1.4194326352909825      304.3336737775598
-3.363277492301806        2.8179927696383773       -1.0406250000000032      304.6279267345471
-3.3749999999999996       2.8500000000000005       -0.9                     304.9419738706352
-3.569315476273817        2.995847001847442        -0.9                     304.39195437144457
-3.540777361494987        2.7754198553475113       -0.9                     304.5651117541402
-3.277398774210585        2.630887390572752        -1.055737342079301       304.6702787850773
-3.3749999999999996       2.6900000000000004       -0.9                     304.9433648961363
-3.2575082692236066       2.4634955974351342       -0.9                     304.6598653030183
-3.055012922280734        2.467170408773015        -0.8999999999999999      304.608315024202
-2.917585419099376        3.4981393525525526       -1.3605254152046293      304.0622882128527
-2.9565770479880635       3.8336479258937977       -1.9                     303.9021134728287
-3.4512055823342624       2.8719684279363267       -1.175113931058018       304.48587554756244
-3.7404706779920374       2.89967497731747         -1.0892934909596534      304.46063219442027
-3.7691909606918634       2.7576616195548187       -0.9                     304.5205301496048
-3.927183589788865        2.923926764533122        -0.9                     304.4405154422056
-3.8401775154946733       3.1929061155230016       -0.9                     304.2654220474511
-1.5160441022025413       1.8127282828842983       -0.9                     304.2957073043494
-1.8071155285559115       1.956308580703791        -0.9                     304.3636247548357
-2.367802707131027        2.1584998816524257       -0.9                     304.474115358783
-2.0987926184295644       1.9726724315355537       -0.9                     304.44515547661064
-3.7631766036677483       4.198844807768719        -0.9                     303.8495395078754
-4.031261530587163        3.357739104580554        -0.9                     304.19248957050695
-4.086735939447714        3.1566246230431734       -1.1500000000000012      304.3430423796242
-4.243384736078966        3.055958101172923        -0.8999999999999999      304.4243757312599
-4.310678796149624        3.2968930474539304       -0.9                     304.2548078857412
-3.747247090322686        3.2786808606170332       -1.1813074448529406      304.2406463026529
-4.160352018590398        3.624729723650123        -0.9000000000000001      304.0723311353349
-3.5765887941788947       3.6043313656644367       -1.3883093032803164      304.0707425638018
-3.6735150002380883       4.055610435629935        -1.9                     303.8816317523465
-4.499199675515745        3.082495538349714        -0.9                     304.4313444204406
-4.444999999999999        2.850000000000001        -0.9000000000000002      304.83780839988833
-4.436757519482532        3.007558842849369        -1.1500000000000001      304.5013623954385
-4.244999999999999        2.8500000000000005       -0.9                     304.8369827782119
-4.645                    2.8500000000000005       -0.9                     304.83712903483195
-1.3241428253214576       1.911286418915898        -1.9000000000000001      304.20538088693013
0.015759061838754196      -0.33706002888094755     -1.9                     304.07394153312663
-0.15251634061730712      0.777775972458052        -1.9                     303.9707261541654
-0.8322925040302165       1.3140533691623588       -1.9                     304.1370595316093
-0.9713982112972677       1.1375796935466307       -1.3480902777777748      304.2633215543559
-1.3233004075133457       1.3309240349036355       -0.9                     304.3185378541447
-0.6639975709570561       -0.25584338892825453     -0.8999999999999999      304.4171119994539
-0.8191915815184099       0.6319846746458682       -0.9                     304.2644875997422
-0.9072144175467801       -1.962851433846191       -0.9                     305.18570351514205
-0.8776383864368098       -1.5126960166572552      -0.9                     304.9944844086889
-0.5931897392248133       -1.3469192719547385      -1.9                     304.68517569603125
-0.7057643321352727       -1.8137777884409718      -1.5088571187324122      304.99711853270406
0.35968793754001077       -2.427733420977531       -1.4000000000000035      304.4277938692894
0.5850113974285833        -1.9146826749051815      -1.9                     304.1230062796743
-0.6349999999999993       -2.690000000000001       -0.9000000000000002      306.0309913660397
-0.7298706380306204       -2.4713780765617717      -0.9000000000000001      305.3392445133149
-0.5973987263912149       -2.593538380746114       -1.132413194444442       305.30591871521233
-0.8349999999999996       -2.6900000000000004      -0.9                     306.0302415221455
-0.6170333174055798       -2.767961406229914       -0.9000000000000002      306.03043715443465
-0.9892576111477146       -2.5132667541989404      -0.9                     305.52675581192807
-0.8747868598341126       -2.2928694604205795      -0.9000000000000001      305.3050134115233
-0.8951589745456274       -2.478070630605612       -1.0947916666666644      305.4603885893337
-1.119433144486898        -2.2456188358479316      -0.9                     305.5203902005819
-0.7022721273077948       -2.2470119836193785      -1.3999999999999984      305.1483275907278
-0.2293678230266839       -2.206408451087599       -1.4806614061704306      304.72343208286264
-0.45741890688835224      -2.721531460776179       -1.3999999999999957      305.0563772025343
-0.04886548467417076      -2.5746324408768553      -1.3999999999999995      304.69325968893105
-0.10744738144906041      -1.9606991952076713      -1.9                     304.50292632830724
-0.48307934193651153      -2.862867674873639       -1.1499999999999932      305.2354052854716
-0.43499999999999917      -2.8500000000000005      -0.9                     306.02708047540204
-0.6349999999999993       -2.850000000000001       -0.9000000000000002      306.02944210567694
-0.11944799715350496      -2.977196355605014       -1.1500000000000046      304.8046198070363
-0.05766425481954407      -2.9895747291800916      -0.9                     304.72982452538264
-0.2808229345543367       -3.026746238395024       -0.9                     304.9518897140761
-0.5087397769846644       -3.004203888971106       -0.9                     305.2829824739597
0.8664342485492644        -2.9116168058473972      -1.226391345229724       304.3135147473133
1.337252904287387         -3.0310734209714068      -1.1457698378300476      304.0109536626024
1.350071890018275         -2.8851322013440264      -0.9                     304.024876134523
1.38154416653387          -2.6862490165095627      -1.3805022244586387      303.98174779090385
1.8687976121336838        -2.806915428487212       -1.4060081630362569      303.82488979365536
1.6029244046713371        -2.9285192397727937      -1.2549509849972595      303.92523239113706
1.6195439365980804        -2.3931885023223747      -1.8999999999999997      303.8058558032754
0.9392984895401777        -3.1648221054377275      -1.1500000000000026      304.1962574275655
1.2689793645745793        -3.1326646634886552      -0.9                     304.01172836090166
1.004007001944018         -3.123557479976558       -0.9                     304.1717497087307
0.7901494247567126        -3.279991094794789       -0.9                     304.22039195408337
0.2822863753173044        -2.8889483638985993      -1.1341402245314114      304.60678114661465
0.22076227832547657       -3.0065717890146275      -0.9                     304.59654511578594
0.5206484213325412        -2.90875582869524        -1.361862517276228       304.4244685283457
0.8349853842990779        -2.573755999814999       -1.4188779522402364      304.23084856594113
0.9234465849312342        -2.4689014332380097      -1.8999999999999997      304.06844510239654
0.23067759868192506       -2.776282604809672       -1.3946275396411107      304.5515771513013
1.0774248713565644        -2.995099868331556       -1.4639402042494405      304.0946920599105
2.7776775134360534        -3.092398242213111       -1.9                     303.52194952365693
2.545143797001723         -3.367376448317671       -1.4480212128912466      303.579018226402
2.076883780192354         -2.8700302583421813      -1.9                     303.69188254797075
3.2491954327739028        -3.8876836508948447      -1.9                     303.4058760020826
4.019930634949777         -5                       -1.9                     303.2890687341983
2.090407356606703         -3.5081828113648443      -1.2906198498150823      303.68328791202197
1.7510821942235508        -3.294964199467774       -1.3621609267289136      303.81081677478585
1.6733980813277487        -3.4278583834316145      -0.9                     303.8040257889023
2.145733252836272         -3.6618644732510774      -0.9                     303.6344241194375
2.9604473286307726        -4.193780498763771       -0.8999999999999999      303.4314986505284
2.578984912110862         -3.9978788843341806      -1.3236310452992388      303.5203724583935
3.348749614057951         -5                       -0.9                     303.347465919126
2.287558360462248         -4.041645455167835       -0.9                     303.56003463865494
-0.6908754699451416       -3.0182598376602803      -0.8999999999999999      305.4246222047386
0.5346075006126807        -3.1742106478572962      -1.1500000000000028      304.40135213981193
0.4365686777173834        -3.2704401811487753      -0.9                     304.3897062765708
-0.0500845790850768       -3.28263153045108        -0.9                     304.63867168860736
0.6656526532894098        -3.538651512000264       -0.9                     304.1783370917398
-1.26237753136058         -1.6359935901377431      -0.9                     305.46622164645254
-1.5805170031719704       -1.9464741069578344      -0.9                     306.0418441340797
-1.8682836564050493       -1.5194131414444705      -0.9                     306.35929788512846
-1.4224385231959424       -1.4274043852211469      -1.373923807915494       305.69142468679087
-1.1044691351928506       -0.7756878551983686      -1.9                     304.94255145430077
-1.2502262624296816       -1.036563099553022       -0.9                     305.2046458260897
-4.827451747608703        3.062126003937056        -0.9                     304.4416523880932
-4.1137725342413844       5                        -1.9                     303.7239835918176
-4.2083288713964935       5                        -0.9                     303.72763786735067
-4.397024538671013        3.980138882545188        -0.8999999999999999      303.9498553276098
-1.5822967738068505       1.5421515334024511       -1.3895174612570553      304.4178944524129
-2.96343307005868         2.4823004747877087       -1.095532956186602       304.58150184351746
-2.935992571105922        2.246498799169896        -0.9000000000000001      304.6067913109792
-3.2726363442422057       2.9997769356669526       -1.3831444057634557      304.35314241066936
-2.783522256376736        3.0732333523112025       -1.399999999999998       304.2396606651254
-2.972909149918397        2.65319692922404         -1.3531647922787642      304.4817606709103
-2.5920445127534713       3.2964667046224116       -1.9                     304.05789313818156
-3.273172053537304        2.593817323512982        -1.3296400443299004      304.5715037630188
-2.6000549145154506       2.7321570625271843       -1.445976873715533       304.35159374553393
-2.657744255317842        2.283499059672539        -1.3999999999999928      304.5355618616383
-2.8517842362127177       2.0067057331292135       -0.9                     304.67349275184444
-2.5988608860966034       2.019015469199064        -0.8999999999999999      304.5820484825491
-2.1725786023095277       1.837015925842423        -1.3855113226781521      304.55188409285967
-2.3161202617182943       2.526135325217477        -1.9                     304.2970435910411
-1.9776552055297183       1.8551121412351592       -1.9                     304.41315541104757
-3.508168344675924        2.5862717312776433       -1.1128611718656845      304.6370626513271
-3.2910604740452323       2.4220741791653495       -1.053949951039774       304.67756146244824
-3.1698605481446234       2.236695551306755        -0.9000000000000001      304.67805595437966
-3.629692032320999        2.5553688703330115       -0.9000000000000001      304.62908837602805
-3.453270540667874        2.442371410691824        -0.8999999999999999      304.6642497058063
-3.379028791209291        2.2743495799161466       -0.8999999999999999      304.71611142728193
-4.234053129010871        2.8217276812620855       -1.0994081942017262      304.61499987665434
-4.444999999999999        2.690000000000001        -0.9000000000000002      304.838489964346
-4.244999999999999        2.6900000000000004       -0.9                     304.8381683252053
-4.01081252932284         2.7277352408566875       -0.9                     304.58001214846996
-3.9647743954271824       2.6113369089698986       -1.1356460419225693      304.6661655545732
-4.251673994208607        2.605906098909332        -1.0250000000000001      304.7546619217118
-4.0574620386444735       2.494370334439381        -0.9                     304.7277655671756
-3.8551251132238726       2.490990655019485        -0.9                     304.6812877097031
-4.225294999034707        2.435551223953437        -0.9                     304.808877073589
